investmentCapacity,has_questionnaire,total_transactions,buy_count,sell_count,buy_ratio,avg_transaction_value,log_avg_value,total_invested,total_sold,sell_to_buy_value_ratio,unique_stocks_traded,unique_sectors_traded,digital_ratio,investment_period_days,avg_days_between_transactions,customerType_Legal Entity,customerType_Mass,customerType_Premium,customerType_Professional,preferred_channel_Internet Banking,preferred_channel_Phone Banking,dominant_sector_Communication Services,dominant_sector_Consumer Cyclical,dominant_sector_Consumer Defensive,dominant_sector_Energy,dominant_sector_Financial Services,dominant_sector_Healthcare,dominant_sector_Industrials,dominant_sector_Real Estate,dominant_sector_Technology,dominant_sector_Unknown,dominant_sector_Utilities
1,1,2,1,1,0.5,33.125,3.530030253505124,28.75,37.5,1.2605042016806722,1,1,0.0,1291,1291.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,3798.75,8.242690554076571,4069.5,3528.0,0.8667239896818573,1,1,0.0,1518,1518.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,6,3,3,0.5,59.369499999999995,4.100484010514636,178.726,177.49099999999999,0.9875644035921346,3,3,0.0,1596,319.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,4,2,2,0.5,13340.2752,9.498617907104869,28469.8848,24891.216,0.8742691410840875,2,2,1.0,1456,485.3333333333333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,701.4,6.554503042320907,701.4,701.4,0.9985763097949886,1,1,0.0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,610,306,304,0.5016393442622951,1697.9958763934426,7.437792694590377,527106.0066,508671.478,0.9650250739049843,31,9,1.0,1792,2.9441707717569785,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,1,3,3,0,1.0,2710.0,7.905072849498666,8130.0,0.0,0.0,2,2,1.0,38,19.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2,1,1,0.5,321.8235,5.777105734241629,333.72,309.927,0.9259291347992352,1,1,1.0,666,666.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,1,1,0.5,3828.08,8.250379844442634,2023.04,5633.12,2.783107053220292,1,1,1.0,1518,1518.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2,1,1,0.5,579.2,6.363372871687304,271.5,886.9000000000001,3.254678899082569,1,1,0.0,1704,1704.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,2,1,1,0.5,641.35,6.465133326477619,654.48,628.22,0.9584121559772991,1,1,1.0,1519,1519.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,3,3,0,1.0,1181.6666666666667,7.075527054761361,3545.0,0.0,0.0,2,2,1.0,394,197.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,6,3,3,0.5,1167.6083333333333,7.063568861134902,3740.25,3265.4,0.8728098897427331,2,1,1.0,1232,246.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,10,5,5,0.5,592.5405,6.386105450980166,2465.71,3459.695,1.4025544145846087,5,4,0.0,1683,187.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,33,24,9,0.7272727272727273,1410.3181818181818,7.252279427365518,32414.7,14125.800000000001,0.4357703211715311,24,7,1.0,1627,50.84375,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,2,1,1,0.5,264.44,5.581388826442135,257.18,271.7,1.052366565961732,1,1,0.0,931,931.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,10,5,5,0.5,405.52,6.007633128269566,1971.0,2084.2,1.0568965517241378,4,4,0.0,1556,172.88888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,10,5,5,0.5,8670.747299999999,9.06782558349471,58516.1672,28191.305800000002,0.48176128730988876,5,4,1.0,1374,152.66666666666666,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,8,8,0,1.0,681.790375,6.526187894453034,5454.323,0.0,0.0,1,1,1.0,401,57.285714285714285,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,76,54,22,0.7105263157894737,675.4746578947369,6.516894986295336,28251.968,23084.106,0.8170506546427263,18,10,1.0,1708,22.773333333333333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,15431.89,9.64425622529168,14334.9,16528.879999999997,1.152971212131781,1,1,1.0,1745,1739.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,5.438000000000001,1.8622179328766164,6.48,4.396,0.5877005347593582,1,1,0.0,1297,1297.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,1577.8000000000002,7.364420343788693,1631.7,1523.9,0.9333619158449195,1,1,0.0,219,219.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1.0,1235.0,7.119635638017636,1235.0,0.0,0.0,1,1,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,315,171,144,0.5428571428571428,1785.7290095238097,7.48814185817817,289814.332,272690.306,0.940910558865809,39,11,1.0,1786,5.687898089171974,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,4,2,2,0.5,6588.75,8.793270690509884,13120.0,13235.0,1.0086883621675178,2,2,1.0,808,269.3333333333333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,88,51,37,0.5795454545454546,12018.910223863639,9.39431973916477,954543.5523000001,103120.5474,0.10803115176921636,9,4,0.022727272727272728,1777,20.42528735632184,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,47,25,22,0.5319148936170213,608.2609361702127,6.412246642562042,13075.705,15512.559000000001,1.18627429463309,10,3,1.0,491,10.673913043478262,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1.0,480.0,6.175867270105761,480.0,0.0,0.0,1,1,1.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,2371.9880000000003,7.771905199532965,2374.92,2369.056,0.9971110138388498,1,1,0.0,1480,1480.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,136,87,49,0.6397058823529411,1652.8693088235293,7.410872857240204,113776.315,111013.91100000001,0.9757121707433508,18,10,0.9705882352941176,1564,11.585185185185185,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,345.45000000000005,5.84773850807339,377.3,313.6,0.8289717155696538,1,1,0.0,1637,1637.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,1,0.5,65.38499999999999,4.195471127347865,69.3,61.47,0.8743954480796586,1,1,0.0,1478,1478.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,1,0.5,3506.4000000000005,8.162630301235193,3888.000000000001,3124.8,0.80349704294163,1,1,0.0,188,188.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,23,17,6,0.7391304347826086,2686.0839130434783,7.896211837396002,51080.56,10699.37,0.2094566023433897,7,6,1.0,1730,78.63636363636364,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,9,5,4,0.5555555555555556,818.8111111111111,6.709073961419609,2436.0,4933.3,2.024333196553139,3,3,0.0,391,48.875,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,2,1,1,0.5,127.24618,4.853951698032231,254.321,0.1713600000000006,0.0006711551341252799,1,1,0.0,61,61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,85,83,2,0.9764705882352941,238.36862352941176,5.478004721582877,19909.440000000002,351.89300000000003,0.017673793246156286,22,9,1.0,1668,19.857142857142858,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,4,3,1,0.75,8766.75,9.078835496007578,23667.0,11399.999999999998,0.48166300490113223,2,2,1.0,422,140.66666666666666,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,4,2,2,0.5,6733.675,8.815024832297805,21650.0,5284.7,0.2440857235231629,2,1,0.0,456,152.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,5,1,4,0.2,902.284,6.806037011168192,1798.056,2713.364,1.5082154196423012,1,1,1.0,980,245.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,1,3,1,2,0.3333333333333333,20689.363333333335,9.93742333140383,23310.0,38758.090000000004,1.6626523958646133,1,1,0.0,1249,624.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,4,3,1,0.75,5162.5,8.549369923111458,13595.0,7055.0,0.5189026184171815,2,2,0.0,1576,525.3333333333334,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1.0,353.0,5.869296913133774,353.0,0.0,0.0,1,1,0.0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,18,12,6,0.6666666666666666,2434.6001666666666,7.797948480163825,19469.915,24352.888,1.25073156551708,3,3,1.0,1067,62.76470588235294,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,1720.4850000000001,7.450942569409221,1788.57,1652.4,0.9233503020278615,1,1,0.0,224,224.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,907.5,6.811794887836226,847.0,968.0,1.1415094339622642,1,1,0.0,532,532.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,36,25,11,0.6944444444444444,546.761,6.3058390604282,10260.225,9423.171,0.9183280748643559,2,2,1.0,1163,33.22857142857143,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,5.6,1.8870696490323797,6.48,4.72,0.6310160427807486,1,1,0.0,1329,1329.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,2,1,0.6666666666666666,1361.4764,7.2170592052864695,3408.926,675.5032,0.19809907898294568,2,2,1.0,1756,878.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,42,24,18,0.5714285714285714,11493.9275,9.349661130087354,332483.745,150261.21,0.451934148136631,6,3,1.0,1716,41.853658536585364,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,59,35,24,0.5932203389830508,5368.396474576271,8.588470792839804,167705.0,149030.392,0.8886407880457466,14,9,0.0,1787,30.810344827586206,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,11,6,5,0.5454545454545454,1028.8901818181819,6.93720745594541,7671.0,3646.792,0.4753378519290928,5,3,0.0,706,70.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,2,0,1.0,976.4125,6.884908773786401,1952.825,0.0,0.0,2,2,1.0,180,180.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,74,45,29,0.6081081081081081,6553.0635135135135,8.787840520013377,297393.7,187533.0,0.6305862209380328,10,7,1.0,1196,16.383561643835616,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,30,22,8,0.7333333333333333,6431.226463333333,8.76907601909056,110816.4948,82120.2991,0.7410409272309232,7,2,1.0,1774,61.172413793103445,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,8,3,5,0.375,1594.40625,7.374883684982205,4627.0,8128.25,1.7563202247191012,2,2,1.0,1688,241.14285714285714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2,1,1,0.5,2.975,1.3800247481062953,3.24,2.71,0.6391509433962264,1,1,0.0,1221,1221.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,245,134,111,0.5469387755102041,555.7472367346938,6.322111342918504,67736.482,68421.591,1.0100994158595975,23,9,1.0,1641,6.725409836065574,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,1009.1415000000001,6.917845699032257,981.72,1036.563,1.0547897671768154,1,1,1.0,1696,1696.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,2,1,0.6666666666666666,7074.2733333333335,8.864361355451868,9936.82,11286.0,1.135661543477342,1,1,0.0,1084,542.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1.0,168.0,5.1298987149230735,168.0,0.0,0.0,1,1,0.0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,2,2,0,1.0,770.8,6.648725449103519,1541.6,0.0,0.0,2,2,0.5,70,70.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,2.7175000000000002,1.313051399352173,3.24,2.195,0.517688679245283,1,1,0.0,1295,1295.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,3,2,1,0.6666666666666666,1319.584,7.1858293419820924,2267.5020000000004,1691.25,0.7455360409644778,2,2,1.0,1067,533.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,4,2,2,0.5,2472.59,7.813425815694116,4217.0,5673.36,1.345035561877667,2,2,1.0,1116,372.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,18,10,8,0.5555555555555556,4802.653988888889,8.477132154979111,38269.1126,48178.6592,1.2589108295437834,5,2,1.0,673,39.588235294117645,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,46,27,19,0.5869565217391305,1964.0760869565217,7.583286244651186,52095.4,38252.1,0.7342561098271665,16,8,0.0,1721,38.24444444444445,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,1433.245,7.26839385733332,1414.49,1452.0,1.0257931882245723,1,1,0.0,36,36.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,0.9025000000000001,0.6431688107537039,0.88,0.925,0.49202127659574474,1,1,1.0,1422,1422.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,3.6125,1.5287700093666456,3.24,3.985,0.9398584905660377,1,1,0.0,1575,1575.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,39,30,9,0.7692307692307693,22389.071282051285,10.01637289324344,787577.9800000001,85595.8,0.108682179405042,16,8,1.0,1745,45.921052631578945,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4,2,2,0.5,1473.548,7.296106781133415,1540.496,4353.696,2.824331688178237,2,1,0.0,1470,490.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,1,1,0.5,8880.0,9.091669442258505,9720.0,8040.000000000001,0.8270754037650448,1,1,0.0,218,218.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,3,2,1,0.6666666666666666,101.45333333333333,4.629407410352137,189.79000000000002,114.57,0.600503171025735,2,2,0.0,1232,616.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,29,21,8,0.7241379310344828,1073.117248275862,6.979254438827048,14881.5002,16238.9,1.0911405867140522,8,5,1.0,1338,47.785714285714285,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,2,0,1.0,76.2,4.3463994570307305,152.4,0.0,0.0,2,2,1.0,14,14.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,6,2,4,0.3333333333333333,13066.666666666666,9.47789626479437,20200.0,58200.0,2.8810454927973863,2,1,0.0,1177,235.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,124,80,44,0.6451612903225806,5874.604943548387,8.678564302826024,379542.059,348908.954,0.9192868785936618,13,7,1.0,972,7.902439024390244,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,1,1,0.5,11398.86,9.341356353605423,10798.92,11998.8,1.1110082296905903,1,1,0.0,1497,1497.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,2592.0000000000005,7.860570785538664,1215.0,3969.000000000001,3.2639802631578956,1,1,0.0,1742,1739.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,1,1,0.5,334.6,5.815919974593051,385.0,284.2,0.7362694300518134,1,1,0.0,422,422.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,6.666,2.0367949669583636,6.48,6.852,0.9160427807486631,1,1,0.0,1694,1694.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,89,38,51,0.42696629213483145,6301.727516853932,8.74873775787166,280282.989,280570.76,1.001023144422281,2,2,1.0,1693,19.238636363636363,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,33,17,16,0.5151515151515151,241.38239393939392,5.490516619294082,4111.3741,3854.2449,0.9372310996706258,15,5,0.0,1323,41.34375,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,6,3,3,0.5,1008.609,6.917318406168769,2717.754,3333.9,1.226260264812484,3,2,0.0,1252,250.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,728.7,6.592633490771575,701.4,756.0,1.0763097949886105,1,1,0.0,533,533.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,2,1,1,0.5,1812.205,7.502851276618594,609.44,3014.97,4.939011205032435,1,1,0.0,1416,1416.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,19,12,7,0.631578947368421,5695.510526315789,8.647609077993181,50156.7,58058.0,1.1575092159329476,2,2,1.0,1714,95.22222222222223,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,15,10,5,0.6666666666666666,530.1440666666666,6.2750332964334525,3801.71,4150.451,1.0914455743404046,4,2,1.0,1774,126.71428571428571,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,10,5,5,0.5,2893.5824000000002,7.9705961308975875,11979.694,16956.13,1.4152877955150178,5,5,0.0,1597,177.44444444444446,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1,3,2,1,0.6666666666666666,1166.7,7.062791281081669,2056.5,1443.6,0.7016281895504253,2,2,0.0,1091,545.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,17034.375,9.743047343354387,17380.0,16688.75,0.9601720269259536,1,1,1.0,1352,1352.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,906.845,6.811073659183748,783.23,1030.46,1.3139767670198794,1,1,0.0,1305,1305.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1,3,1,2,0.3333333333333333,754.8316666666666,6.6278186882470855,1143.72,1120.775,0.979082220979803,1,1,0.0,1470,735.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,26,21,5,0.8076923076923077,305.58415384615387,5.725492281625736,5257.76,2687.428,0.5110383436399455,9,4,0.8076923076923077,862,34.48,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,9,8,1,0.8888888888888888,11705.642222222223,9.367911670999796,105289.764,61.016000000000005,0.0005795000214833659,8,5,0.2222222222222222,1787,223.375,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,22,21,1,0.9545454545454546,544.3920681818182,6.301504927184757,11847.7155,128.91,0.010879660331113528,14,7,1.0,1646,78.38095238095238,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,33,18,15,0.5454545454545454,658.6728787878789,6.491744073951074,10771.541000000001,10964.664,1.017834510910657,8,5,1.0,1470,45.9375,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,3,2,1,0.6666666666666666,1092.0244,6.996703811806596,1934.4732,1341.6,0.6931638216432033,1,1,1.0,158,79.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,6,3,3,0.5,3776.0,8.236685322712457,10737.0,11919.0,1.1099832371018812,1,1,1.0,124,24.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,1355.8500000000001,7.212921115773736,1273.3200000000002,1438.38,1.1287431728294306,1,1,0.0,1609,1609.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,1,1,0.5,5536.6,8.61931647288108,1955.2,9118.0,4.661077599427461,1,1,1.0,1423,1423.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,43,31,12,0.7209302325581395,1353.9276744186047,7.2115033550763705,34059.05,24159.84,0.709330726173332,16,8,1.0,630,15.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,1,240,154,86,0.6416666666666667,8631.119663333333,9.06324536960061,1034008.4632,717158.9181919956,1.0033372932480915,8,3,0.0,1788,7.481171548117155,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,67.32,4.224202549480315,70.14,64.5,0.9066629181894855,1,1,0.0,204,204.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3,3,0,1.0,990.2833333333333,6.8990003999582745,2970.85,0.0,0.0,3,3,1.0,30,15.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,5.6655,1.8969449695715945,5.28,6.051,0.9635350318471337,1,1,0.0,1535,1535.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,238.81,5.479846943141782,243.1,234.52,0.9607537894305613,1,1,0.0,868,868.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,20,13,7,0.65,2177.2517,7.686277861554108,34012.7228,9532.3112,0.2802489823313313,9,5,1.0,1721,90.57894736842105,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,54,28,26,0.5185185185185185,1175.068148148148,7.069932075885156,34472.95,28980.73,0.8406559155536283,15,7,1.0,1662,31.358490566037737,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,2,2,0.5,233.525,5.4575621920120145,522.5,411.6,0.7862464183381089,2,2,0.0,1256,418.6666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,3,1,2,0.3333333333333333,5380.115000000001,8.59065088075334,7515.12,8625.225,1.1475635035097898,1,1,0.0,1386,693.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,1,1,0.5,788.7,6.671653126503536,701.4,876.0,1.2471526195899774,1,1,1.0,1232,1232.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1.0,1880.0,7.53955882930103,1880.0,0.0,0.0,1,1,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,1,0.5,11319.0,9.334326351757174,10692.0,11946.0,1.1171794632002245,1,1,0.0,1515,1515.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,2,2,0.5,1017.5675,6.926152507403094,1931.72,2138.55,1.1064975785421582,2,2,1.0,1570,523.3333333333334,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,769.2149999999999,6.646669696652084,666.3299999999999,872.1,1.306849684563859,1,1,0.0,1707,1707.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,263,135,128,0.5133079847908745,3966.628030668115,8.285923721739541,525488.7288,517734.4432657143,0.9852417942554356,12,5,1.0,1728,6.595419847328245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,13800.0,9.53249633228804,14000.0,13600.0,0.9713591886293836,1,1,0.0,258,258.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,110,69,41,0.6272727272727273,2596.2412909090913,7.862205118748019,162673.452,122913.09000000001,0.7555770957814569,4,4,1.0,1717,15.752293577981652,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,8760.0,9.078065332666364,9720.0,7800.0,0.8023865857422076,1,1,0.0,203,203.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,6,3,3,0.5,1291.545,7.164368422024095,2012.76,5736.51,2.848656245034165,3,2,0.0,1161,232.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2,1,1,0.5,925.98,6.831931990360081,1069.2,782.76,0.7314146888432068,1,1,1.0,783,783.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,2,0,1.0,504.0,6.22455842927536,1008.0,0.0,0.0,2,2,1.0,2,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,1,0.5,7079.4,8.865085682267,3420.0,10738.8,3.139082139725226,1,1,0.0,1232,1232.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,10,6,4,0.6,1919.472199999982,7.560326372284148,8204.717999999819,10990.003999999999,1.3393104661895816,6,5,0.0,1535,170.55555555555554,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,2,1,1,0.5,9.285,2.3306865231049203,9.72,8.850000000000001,0.8255597014925374,1,1,0.0,1652,1652.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,34,20,14,0.5882352941176471,4460.384294117647,8.403214376703255,93776.9532,57876.112799999995,0.6171611858127012,5,3,1.0,1491,45.18181818181818,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,9,5,4,0.5555555555555556,1214.272,7.102723199032635,6711.12,4217.328,0.6283153459711687,5,3,0.0,1270,158.75,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,2,1,1,0.5,145.20000000000002,4.9849755473156785,127.8,162.60000000000002,1.2624223602484472,1,1,1.0,1645,1645.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,4,2,2,0.5,434.243,6.075904495807885,754.156,982.816,1.3014741324971266,2,2,1.0,1283,427.6666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,1,0.5,109.325,4.703430555155611,77.15,141.5,1.8106206014075494,1,1,0.5,621,621.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,643,368,275,0.5723172628304821,2362.0322506998446,7.767700925295145,787438.8152,717158.9181919956,0.9287667551001936,36,9,0.003110419906687403,1788,2.7850467289719627,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,21,14,7,0.6666666666666666,2357.398142857143,7.765737914535897,28904.05,20601.311,0.7127235898225397,6,4,1.0,1264,63.2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,30,23,7,0.7666666666666667,806.1759999999999,6.693541736189057,14577.82,9607.46,0.6590012086026166,16,9,0.0,1693,58.37931034482759,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,13,8,5,0.6153846153846154,2199.403846153846,7.696396188933718,16937.5,11654.75,0.6880626974053192,8,6,1.0,604,50.333333333333336,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
